"ShareName"	"Directories"	"Files"	"TotalSize"	"LT1Count"	"LT1Size"	"GE1Count"	"GE1Size"	"GE2Count"	"GE2Size"	"GE3Count"	"GE3Size"	"GE4Count"	"GE4Size"	"GE5Count"	"GE5Size"	"GE6Count"	"GE6Size"	"GE7Count"	"GE7Size"	"GE8Count"	"GE8Size"	"GE9Count"	"GE9Size"	"GE10Count"	"GE10Size"
"\\itofs1\Facilities"	"113581"	"947146"	"2307128047694"	"850"	"10096644766"	"946296"	"2297031402928"	"920543"	"2278179691178"	"908286"	"2237354802352"	"901224"	"2217306126859"	"883718"	"2178226619331"	"830909"	"1992960639145"	"739863"	"1610571305363"	"668454"	"1386718457177"	"610971"	"1258228580074"	"455816"	"894985536001"
"\\itofs1\HHMI"	"38622"	"401240"	"621487442827"	"51"	"1399552"	"401189"	"621486043275"	"401186"	"621485724811"	"401186"	"621485724811"	"401186"	"621485724811"	"401186"	"621485724811"	"401180"	"621431223527"	"401130"	"621364216781"	"401059"	"620924362774"	"400960"	"618192674463"	"400636"	"617818714563"
"\\itofs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\itofs1\Substation"	"29316"	"78428"	"257421880994"	"195"	"815085334"	"78233"	"256606795660"	"77681"	"254814459682"	"75970"	"250863736789"	"74143"	"230948116522"	"62584"	"192552895711"	"34762"	"103987150447"	"14834"	"37140602893"	"7273"	"16510010621"	"4220"	"8139254313"	"2166"	"3856220546"
"\\itofs1\Xchange"	"15"	"79"	"3604751612"	"19"	"420898032"	"60"	"3183853580"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\kckfs1\KCK_Office"	"785"	"8348"	"8047489132"	"12"	"6353217"	"8336"	"8041135915"	"8321"	"8033962277"	"8317"	"8033333757"	"8301"	"8029854494"	"8250"	"7751572133"	"8090"	"6830896402"	"7702"	"5047080355"	"7427"	"4308695517"	"6918"	"3720689099"	"6575"	"3411018309"
"\\kckfs1\Line"	"65030"	"1320869"	"8355833827072"	"10283"	"972421009681"	"1310586"	"7383412817391"	"1281901"	"6182401759893"	"1246070"	"5526466988849"	"1198904"	"4946079430427"	"1114313"	"4317949904191"	"858229"	"3312059938441"	"686138"	"2357462027716"	"530411"	"1636251054800"	"447511"	"1324067032371"	"374364"	"1011883531280"
"\\kckfs1\SAS"	"11360"	"126160"	"134936340480"	"1"	"23040"	"126159"	"134936317440"	"126159"	"134936317440"	"126159"	"134936317440"	"126159"	"134936317440"	"126158"	"134936314605"	"126157"	"134936271597"	"125927"	"132495015575"	"107509"	"113940179299"	"104623"	"109541462980"	"96808"	"95184738715"
"\\kckfs1\Shares$"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\kckfs1\Substation"	"22301"	"233308"	"433179873756"	"1468"	"775652458"	"231840"	"432404221298"	"231574"	"432275052650"	"230805"	"431170528781"	"222751"	"424109116162"	"209283"	"399965300482"	"185935"	"357659768103"	"160125"	"311806677270"	"104383"	"176913814663"	"65962"	"68699051710"	"51510"	"40384288865"
"\\kckfs1\Xchange"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\las04fs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\las04fs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\las04fs1\Xchange"	"2"	"60"	"3183853580"	"60"	"3183853580"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\laxfs1\Environmental"	"106551"	"737990"	"1859049151550"	"11430"	"31812127399"	"726560"	"1827237024151"	"712157"	"1767910189491"	"701452"	"1715672931296"	"691684"	"1683424956208"	"672836"	"1622438542452"	"634802"	"1528448986794"	"585435"	"1330204464143"	"562152"	"1279419225055"	"494891"	"1047650685625"	"385613"	"891355732901"
"\\laxfs1\Line"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\laxfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\laxfs1\Substation"	"43144"	"544973"	"808280837643"	"385"	"365299215"	"544588"	"807915538428"	"544550"	"807899426599"	"544185"	"807737654690"	"541857"	"798047050135"	"517551"	"711424835961"	"481191"	"593815397124"	"433414"	"516430353133"	"389635"	"439757739874"	"346335"	"297707048498"	"307674"	"252026202858"
"\\laxfs1\TnD_BD"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\laxfs1\TnDtesting"	"94553"	"246200"	"372526229217"	"293"	"3351332856"	"245907"	"369174896361"	"245875"	"356503989149"	"245818"	"349079499546"	"245760"	"347252016057"	"245556"	"346948857416"	"243900"	"336627562587"	"239072"	"325455804663"	"221949"	"305952963949"	"167031"	"216714772496"	"132921"	"181676838861"
"\\laxfs1\UpdateManager"	"5917"	"173715"	"29504800755"	"4013"	"4403237088"	"169702"	"25101563667"	"167546"	"17645876903"	"149999"	"11431421568"	"139608"	"9987752642"	"136216"	"7964815666"	"103653"	"7075286726"	"86358"	"5742825685"	"82584"	"5205565495"	"80768"	"4975290096"	"72598"	"4491359893"
"\\laxfs1\Xchange"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\minfs1\Acadstd"	"2937"	"28023"	"8213530053"	"1"	"191341"	"28022"	"8213338712"	"28011"	"8213286920"	"28011"	"8213286920"	"28008"	"8213025777"	"28004"	"8208757889"	"28001"	"8208653795"	"27994"	"8208158033"	"27974"	"8136712875"	"27955"	"8132978283"	"27921"	"8128867638"
"\\minfs1\Facilities"	"323936"	"2264653"	"11476214577538"	"12720"	"249487905322"	"2251933"	"11226726672216"	"2224203"	"10734272295724"	"2039959"	"9115559749759"	"1938054"	"8438375982159"	"1759331"	"5589727094423"	"1680541"	"4901744157647"	"1583747"	"4136180254380"	"1483585"	"3307467108277"	"1333774"	"2143423884076"	"1216471"	"1716170620227"
"\\minfs1\NFD"	"11707"	"142428"	"85203976964"	"0"	"0"	"142428"	"85203976964"	"142428"	"85203976964"	"142428"	"85203976964"	"142428"	"85203976964"	"142428"	"85203976964"	"142428"	"85203976964"	"142428"	"85203976964"	"142428"	"85203976964"	"142428"	"85203976964"	"142426"	"85203508484"
"\\minfs1\Reference"	"1777"	"36628"	"914700194818"	"0"	"0"	"36628"	"914700194818"	"36628"	"914700194818"	"36628"	"914700194818"	"36628"	"914700194818"	"35972"	"848404916511"	"9570"	"192544583712"	"2497"	"64152159318"	"1523"	"677361693"	"73"	"130679993"	"43"	"14702027"
"\\minfs1\Shares$"	"5766"	"166328"	"28902834412"	"343"	"2959695236"	"165985"	"25943139176"	"163690"	"17789112384"	"145686"	"11330395035"	"139457"	"9984712920"	"135814"	"7950787612"	"103708"	"7079041762"	"86255"	"5752234156"	"82472"	"5197074477"	"80671"	"4967052475"	"72670"	"4502060766"
"\\minfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\minfs1\Xchange"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\mkefs1\GIS"	"15247"	"198369"	"299211964155"	"8"	"35120"	"198361"	"299211929035"	"198361"	"299211929035"	"198361"	"299211929035"	"198361"	"299211929035"	"198127"	"298616387377"	"196677"	"296861951099"	"196279"	"294026449824"	"194692"	"292379977009"	"193938"	"291887337365"	"192948"	"290016244039"
"\\mkefs1\Shares$"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\msnfs1\FAC_Shared"	"46018"	"673906"	"1644217139287"	"49861"	"71851140109"	"624045"	"1572365999178"	"618802"	"1526943607162"	"599108"	"1455882170782"	"580403"	"1286715593815"	"551846"	"1091676892648"	"524130"	"861647830997"	"480423"	"710321697867"	"234926"	"473519180207"	"200794"	"349155571606"	"173637"	"235580690291"
"\\msnfs1\Reference"	"395"	"3981"	"113934589300"	"0"	"0"	"3981"	"113934589300"	"3981"	"113934589300"	"3981"	"113934589300"	"3981"	"113934589300"	"3981"	"113934589300"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\msnfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\msnfs1\Standards"	"8277"	"68380"	"69088943941"	"59"	"10082723"	"68321"	"69078861218"	"68288"	"69068882332"	"68264"	"69052526264"	"68084"	"68113906152"	"67859"	"67939322900"	"60202"	"54569170960"	"57930"	"49997081980"	"51007"	"41621449088"	"46214"	"35468826735"	"41110"	"30701859260"
"\\msnfs1\Xchange"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\mtlfs1\CAE"	"16094"	"223923"	"54487686472"	"0"	"0"	"223923"	"54487686472"	"223923"	"54487686472"	"223923"	"54487686472"	"223916"	"54487643720"	"223895"	"54375452595"	"222965"	"31711691211"	"222500"	"30758883199"	"218203"	"28625524552"	"176948"	"18549966809"	"175386"	"7098948095"
"\\mtlfs1\Public"	"74633"	"789633"	"1341507634638"	"4813"	"22857158323"	"784820"	"1318650476315"	"775297"	"1283443341613"	"763602"	"1234625185477"	"750072"	"1208345142954"	"736212"	"1179415184161"	"702152"	"1130544968106"	"682010"	"1091681734147"	"663047"	"999778545814"	"639249"	"525334941976"	"611231"	"492838956337"
"\\mtlfs1\Reference"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\mtlfs1\Restricted"	"3202"	"48486"	"37500267821"	"3"	"85504"	"48483"	"37500182317"	"48483"	"37500182317"	"48482"	"37500181852"	"48482"	"37500181852"	"48481"	"37496914398"	"48481"	"37496914398"	"48480"	"37496898526"	"48477"	"37496780766"	"48476"	"37496728030"	"48462"	"37496435775"
"\\mtlfs1\Shares$"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\mtlfs1\Substation"	"40535"	"649635"	"981936619935"	"62367"	"107812798496"	"587268"	"874123821439"	"513579"	"768431059130"	"433100"	"658920155543"	"354499"	"521859148853"	"256938"	"384630686490"	"177755"	"244959051501"	"126842"	"88751979720"	"100377"	"51822947173"	"78146"	"40537425401"	"60726"	"29670018551"
"\\mtlfs1\Xchange"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ny7fs1\Line"	"45"	"15"	"144254780"	"13"	"144254087"	"2"	"693"	"2"	"693"	"2"	"693"	"2"	"693"	"2"	"693"	"2"	"693"	"2"	"693"	"2"	"693"	"2"	"693"	"2"	"693"
"\\ny7fs1\PD_DistMgmt"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ny7fs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\ny7fs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\ny7fs1\Xchange"	"2"	"60"	"3183853580"	"60"	"3183853580"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\opkfs1\Controls"	"132"	"2631"	"1077363844"	"0"	"0"	"2631"	"1077363844"	"2631"	"1077363844"	"2631"	"1077363844"	"2631"	"1077363844"	"2631"	"1077363844"	"2631"	"1077363844"	"1868"	"505364610"	"1850"	"275309368"	"31"	"55414272"	"29"	"15753980"
"\\opkfs1\Facilities"	"7"	"7"	"14187"	"0"	"0"	"7"	"14187"	"7"	"14187"	"7"	"14187"	"1"	"2041"	"1"	"2041"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\opkfs1\Generation"	"1096"	"15319"	"30348369927"	"1206"	"1017142858"	"14113"	"29331227069"	"12658"	"27819438644"	"11158"	"26910516086"	"8951"	"9490119030"	"7398"	"8175353517"	"6888"	"6236560685"	"6263"	"5687499136"	"5393"	"3948341952"	"4950"	"3501635881"	"4527"	"2657029275"
"\\opkfs1\Line"	"736"	"185897"	"78237379092"	"9"	"2065779"	"185888"	"78235313313"	"185883"	"78235201006"	"185846"	"78233648780"	"185840"	"78233540618"	"134129"	"65281861147"	"4069"	"5248877843"	"1132"	"394923629"	"360"	"80071681"	"348"	"38058704"	"161"	"37868010"
"\\opkfs1\PD_DistMgmt"	"5211"	"75866"	"248904569452"	"6768"	"33851539105"	"69098"	"215053030347"	"61575"	"197978257121"	"58703"	"182317832336"	"46268"	"153562028971"	"31892"	"109705793193"	"19295"	"36292890575"	"15609"	"30147726285"	"13331"	"24809292554"	"11626"	"23856238012"	"10496"	"23074108980"
"\\opkfs1\PD_PM"	"512"	"3967"	"14355845936"	"529"	"829755049"	"3438"	"13526090887"	"3061"	"13009352078"	"2241"	"9013498125"	"1582"	"6736228240"	"1039"	"4729165374"	"257"	"816115651"	"81"	"341144091"	"22"	"78026468"	"14"	"46761962"	"9"	"38864559"
"\\opkfs1\Procurement"	"28"	"3254"	"1845337615"	"601"	"108060252"	"2653"	"1737277363"	"1648"	"1594740027"	"486"	"1183076239"	"321"	"911892433"	"201"	"503071969"	"85"	"221389932"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\opkfs1\Projects"	"127628"	"1357452"	"2666756829857"	"91371"	"289101203811"	"1266081"	"2377655626046"	"1114240"	"1719332134084"	"988253"	"1431454540798"	"879334"	"832331079903"	"737823"	"578278712820"	"547273"	"307908060665"	"368169"	"119501716457"	"256540"	"102697066604"	"143456"	"87873461493"	"127187"	"59101611156"
"\\opkfs1\PTE"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\opkfs1\Reference"	"33"	"2304"	"175941593367"	"0"	"0"	"2304"	"175941593367"	"2304"	"175941593367"	"2304"	"175941593367"	"2304"	"175941593367"	"1710"	"116970097436"	"11"	"452818848"	"11"	"452818848"	"11"	"452818848"	"0"	"0"	"0"	"0"
"\\opkfs1\SAS"	"574"	"5163"	"14534090726"	"120"	"93953221"	"5043"	"14440137505"	"4967"	"14100298192"	"4255"	"13631043018"	"4239"	"13593344210"	"3820"	"12657783525"	"3730"	"12515593863"	"3593"	"12438991783"	"3219"	"9910550724"	"3198"	"9898432163"	"1036"	"3395869980"
"\\opkfs1\Sega_Archive"	"747144"	"9440782"	"7968404498699"	"1934"	"4157313851"	"9438848"	"7964247184848"	"9437185"	"7957961453628"	"9434671"	"7953507743003"	"9422335"	"7944083891151"	"9415204"	"7936144233470"	"9394913"	"7868175623625"	"9299326"	"7595691044245"	"8819553"	"6724157474644"	"8082596"	"5646685194503"	"7164643"	"4340670222468"
"\\opkfs1\Shares$"	"14033"	"673731"	"155113602165"	"343"	"2959695236"	"673388"	"152153906929"	"670331"	"143885651102"	"652311"	"137426383844"	"631957"	"132200060451"	"540866"	"109941280048"	"429908"	"81299575841"	"326908"	"48795143840"	"261686"	"31630710112"	"223808"	"22464227443"	"159637"	"12875668710"
"\\opkfs1\Substation"	"15812"	"190972"	"307333907822"	"37970"	"89710338547"	"153002"	"217623569275"	"124800"	"178770480137"	"109193"	"154175690712"	"87512"	"118683601537"	"65961"	"74300963256"	"43819"	"47162442486"	"32147"	"21442787407"	"24501"	"15079308782"	"20057"	"11521416896"	"17510"	"10321772016"
"\\opkfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\opkfs1\Xchange"	"33"	"76"	"197900044"	"59"	"123958615"	"17"	"73941429"	"17"	"73941429"	"17"	"73941429"	"17"	"73941429"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\orafs1\Apps"	"10739"	"273115"	"133715612820"	"0"	"0"	"273115"	"133715612820"	"273113"	"133715407438"	"273110"	"133715019790"	"273110"	"133715019790"	"273110"	"133715019790"	"273110"	"133715019790"	"273110"	"133715019790"	"273109"	"133715018802"	"273108"	"133715000882"	"271298"	"132079116684"
"\\orafs1\Operations"	"6"	"4"	"153056"	"0"	"0"	"4"	"153056"	"4"	"153056"	"4"	"153056"	"4"	"153056"	"4"	"153056"	"4"	"153056"	"2"	"18944"	"1"	"0"	"1"	"0"	"0"	"0"
"\\orafs1\Printroom_Requests"	"2183"	"25632"	"145926071844"	"0"	"0"	"25632"	"145926071844"	"25632"	"145926071844"	"25632"	"145926071844"	"25632"	"145926071844"	"25632"	"145926071844"	"25632"	"145926071844"	"13398"	"53923880192"	"6948"	"24869255590"	"1107"	"1192522265"	"681"	"654334761"
"\\orafs1\Public"	"217083"	"2055525"	"3056259630732"	"33976"	"60751587453"	"2021549"	"2995508043279"	"1968317"	"2868920277527"	"1920781"	"2749659139632"	"1841701"	"2479873049179"	"1733714"	"2214128441981"	"1642441"	"2002329892598"	"1577740"	"1804154158656"	"1471512"	"1557424474584"	"1352406"	"1329460064213"	"1232782"	"1107177220023"
"\\orafs1\Restricted"	"223632"	"2400980"	"3139697736736"	"14962"	"19556678107"	"2386018"	"3120141058629"	"2359576"	"3093098805024"	"2343967"	"3052743303117"	"2330177"	"3009493696734"	"2279670"	"2940489099441"	"2224041"	"2850466300141"	"2164950"	"2721646880933"	"2037929"	"2369595409943"	"1907360"	"2214130386900"	"1737714"	"2019667251071"
"\\orafs1\Shares$"	"10"	"67"	"3266521847"	"1"	"120320"	"66"	"3266401527"	"1"	"6334530"	"1"	"6334530"	"1"	"6334530"	"1"	"6334530"	"1"	"6334530"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\orafs1\Substation"	"12847"	"172634"	"166118168776"	"114"	"782589121"	"172520"	"165335579655"	"169713"	"164664845244"	"167056"	"161708119645"	"160757"	"156194694215"	"155692"	"152303584847"	"142517"	"139560693061"	"109867"	"80822872711"	"91960"	"52805462397"	"75002"	"35733840165"	"53918"	"23837451727"
"\\orafs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\orafs1\Xchange"	"1619"	"1390"	"690672946"	"1388"	"690468146"	"2"	"204800"	"2"	"204800"	"2"	"204800"	"2"	"204800"	"2"	"204800"	"1"	"123392"	"1"	"123392"	"1"	"123392"	"1"	"123392"	"1"	"123392"
"\\orlfs1\Line"	"151472"	"1608827"	"5815502489215"	"247"	"11023443883"	"1608580"	"5804479045332"	"1608218"	"5788879470403"	"1604619"	"5743305169614"	"1590048"	"5622483860660"	"1529640"	"5210166004247"	"1448651"	"4699981884052"	"1377898"	"4181916187488"	"1154004"	"3527870541766"	"978058"	"3116585226935"	"831205"	"2456666410697"
"\\orlfs1\PCI"	"75"	"466"	"1991962006"	"1"	"1116"	"465"	"1991960890"	"465"	"1991960890"	"465"	"1991960890"	"465"	"1991960890"	"465"	"1991960890"	"465"	"1991960890"	"465"	"1991960890"	"465"	"1991960890"	"465"	"1991960890"	"465"	"1991960890"
"\\orlfs1\PD_DistMgmt"	"40755"	"407691"	"1248956958026"	"6411"	"25014303420"	"401280"	"1223942654606"	"386561"	"1175250151788"	"348965"	"1063027186273"	"308588"	"911679660159"	"271504"	"768703032395"	"215988"	"589842615145"	"145262"	"363085174248"	"58999"	"120062938279"	"27229"	"51445682290"	"14692"	"26352621072"
"\\orlfs1\RAM_120"	"10"	"50"	"1381425"	"0"	"0"	"50"	"1381425"	"50"	"1381425"	"50"	"1381425"	"50"	"1381425"	"50"	"1381425"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\orlfs1\Reference"	"3"	"190"	"12187794194"	"0"	"0"	"190"	"12187794194"	"190"	"12187794194"	"190"	"12187794194"	"190"	"12187794194"	"190"	"12187794194"	"189"	"12187706642"	"189"	"12187706642"	"189"	"12187706642"	"189"	"12187706642"	"189"	"12187706642"
"\\orlfs1\SAS"	"1226"	"12553"	"41834571094"	"3"	"63091543"	"12550"	"41771479551"	"12546"	"41769289997"	"9441"	"18606130666"	"9324"	"17702845435"	"7963"	"10751480850"	"6654"	"6992963039"	"5730"	"6132753033"	"4771"	"3384290846"	"1006"	"180587171"	"775"	"134813403"
"\\orlfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\orlfs1\Substation"	"47163"	"590385"	"805327874008"	"1728"	"4580730571"	"588657"	"800747143437"	"579922"	"625225805536"	"567656"	"595921630261"	"544329"	"548861988196"	"509004"	"507882774651"	"459857"	"451381996927"	"414925"	"399148102031"	"359219"	"373951043946"	"310531"	"351144575370"	"282186"	"326060642261"
"\\orlfs1\UpdateManager"	"5922"	"175026"	"29553555577"	"4013"	"4403237088"	"171013"	"25150318489"	"168857"	"17694631725"	"150851"	"11458272564"	"140210"	"10010813828"	"136576"	"7986991962"	"103853"	"7093318713"	"86378"	"5759756897"	"82588"	"5205567171"	"80772"	"4975291772"	"72602"	"4491361569"
"\\orlfs1\Xchange"	"11"	"6"	"65737231"	"6"	"65737231"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\phxfs1\Environmental"	"31283"	"193969"	"713232607354"	"114"	"337571233"	"193855"	"712895036121"	"193173"	"709616557550"	"191926"	"707011544735"	"190165"	"703611991430"	"188878"	"701016965962"	"186855"	"690184105039"	"182202"	"639809291529"	"175487"	"565090432444"	"164605"	"508760238963"	"154950"	"473272396642"
"\\phxfs1\Line"	"230"	"3211"	"61506482208"	"1"	"78956"	"3210"	"61506403252"	"3205"	"54031793222"	"3201"	"53749206067"	"2738"	"45064529025"	"765"	"857584802"	"654"	"668119324"	"537"	"664971265"	"494"	"663787821"	"8"	"29308"	"4"	"1386"
"\\phxfs1\PD_DistMgmt"	"30962"	"221219"	"858070682575"	"9552"	"36216007695"	"211667"	"821854674880"	"191796"	"770116153357"	"186147"	"745239148108"	"171212"	"498668204204"	"156106"	"400163592605"	"138911"	"362320211342"	"90093"	"218739405834"	"65490"	"133712940479"	"44707"	"70896586739"	"31476"	"40852285199"
"\\phxfs1\Shares$"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\phxfs1\Studies"	"374"	"4854"	"13753319565"	"0"	"0"	"4854"	"13753319565"	"4854"	"13753319565"	"4854"	"13753319565"	"4854"	"13753319565"	"4013"	"12840269464"	"3919"	"12694338353"	"3665"	"12500074271"	"3552"	"12108032602"	"3466"	"6861506989"	"1335"	"3324257405"
"\\phxfs1\Substation"	"77217"	"977814"	"1086104929985"	"17818"	"80092786649"	"959996"	"1006012143336"	"925387"	"908763574898"	"890247"	"803381969830"	"843272"	"660089506217"	"787477"	"558518915311"	"736359"	"480867912014"	"679197"	"403933815571"	"592153"	"328597201130"	"554666"	"282093374987"	"514004"	"227603442924"
"\\phxfs1\TD_PDS"	"33699"	"179337"	"394072907626"	"0"	"0"	"179337"	"394072907626"	"179337"	"394072907626"	"179337"	"394072907626"	"179337"	"394072907626"	"179337"	"394072907626"	"179337"	"394072907626"	"179337"	"394072907626"	"179335"	"394072808298"	"179309"	"394049926540"	"176568"	"357765640507"
"\\phxfs1\Xchange"	"4"	"1"	"9794288"	"1"	"9794288"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"\\plvfs1\FAC_Elec-Cntls"	"96"	"2083"	"484937704"	"0"	"0"	"2083"	"484937704"	"2083"	"484937704"	"2083"	"484937704"	"2083"	"484937704"	"2083"	"484937704"	"2083"	"484937704"	"2083"	"484937704"	"2083"	"484937704"	"2083"	"484937704"	"2083"	"484937704"
"\\plvfs1\Industrial"	"156743"	"1065734"	"2261839693485"	"1224"	"35844085100"	"1064510"	"2225995608385"	"1062528"	"2209881900583"	"1052192"	"2154103596033"	"1025808"	"1972736366518"	"1012107"	"1761152315235"	"953489"	"1460971421763"	"869585"	"1246091381823"	"816302"	"1060434113474"	"729940"	"848084793625"	"643522"	"703845108856"
